期別,開獎日,銷售金額,獎金總額,獎號1,獎號2,獎號3,獎號4,獎號5,獎號6,特別號,頭獎注數,頭獎獎金,頭獎累至次期獎金,貳獎注數,參獎注數,肆獎注數,伍獎注數,陸獎注數,柒獎注數,普獎注數,貳獎獎金,參獎獎金,肆獎獎金,伍獎獎金,陸獎獎金,柒獎獎金,普獎獎金,貳獎累至次期獎金,參獎累至次期獎金,肆獎累至次期獎金
106000075,106/09/05,"125,704,900","312,009,229",33,27,23,13,17,41,2,1,"267,468,055",0,0,40,125,"2,319","3,624","34,325","42,185",0,"55,175","11,350","2,000","1,000",400,400,"2,049,368",0,0
106000074,106/09/01,"119,360,100","282,671,812",11,14,36,16,40,5,46,0,0,"241,614,485",2,57,92,"2,153","2,686","25,964","38,722","2,141,885","41,723","16,618","2,000","1,000",400,400,0,0,0
106000091,106/10/31,"126,125,350","380,986,206",46,25,39,36,4,31,2,0,0,"334,847,052",0,38,99,"2,393","2,726","29,211","41,712",0,"64,011","15,794","2,000","1,000",400,400,"6,261,818",0,0
106000090,106/10/27,"120,892,650","348,984,633",17,40,38,22,11,2,41,0,0,"306,352,876",0,36,92,"2,296","2,717","26,961","41,894",0,"63,872","16,067","2,000","1,000",400,400,"4,003,134",0,0
106000089,106/10/24,"115,115,000","320,316,196",2,16,5,29,3,14,32,0,0,"279,416,792",0,53,102,"2,356","2,943","28,894","41,285",0,"37,955","12,678","2,000","1,000",400,400,"1,867,957",0,0
106000088,106/10/20,"110,676,750","294,604,293",19,42,3,8,26,18,17,0,0,"255,851,796",1,47,99,"2,077","2,826","28,895","37,790","1,841,123","42,186","12,874","2,000","1,000",400,400,0,0,0
106000087,106/10/17,"147,011,650","290,823,280",1,27,19,6,11,3,5,0,0,"232,625,313",2,95,206,"3,594","4,752","40,298","55,805","2,071,527","23,538","6,978","2,000","1,000",400,400,0,0,0
106000086,106/10/13,"128,191,400","252,146,266",34,46,5,8,23,44,16,0,0,"206,430,148",0,48,140,"2,585","3,404","33,811","44,737",0,"46,366","10,219","2,000","1,000",400,400,"2,066,608",0,0
106000085,106/10/10,"142,715,750","227,655,366",28,6,39,30,31,29,33,0,0,"180,359,082",3,43,98,"2,504","3,326","33,826","45,676","862,030","64,767","18,269","2,000","1,000",400,400,0,0,0
106000084,106/10/06,"161,004,450","205,754,238",32,41,45,4,37,28,47,0,0,"147,734,546",1,60,117,"3,007","3,449","35,046","52,104","8,425,149","53,479","17,630","2,000","1,000",400,400,0,0,0
106000083,106/10/03,"153,968,000","164,929,611",15,30,44,25,33,18,38,0,0,"110,146,163",0,49,136,"2,776","3,753","36,756","51,344",0,"59,538","13,790","2,000","1,000",400,400,"5,445,583",0,0
106000099,106/11/28,"91,678,450","150,756,417",47,9,19,46,14,17,29,0,0,"121,543,473",1,22,90,"1,433","2,013","21,647","27,045","1,753,968","85,858","13,492","2,000","1,000",400,400,0,0,0
106000098,106/11/24,"89,964,050","129,292,362",8,45,4,14,41,10,38,0,0,"99,416,485",1,18,77,"1,549","2,087","21,627","28,848","1,625,316","97,241","14,613","2,000","1,000",400,400,0,0,0
106000097,106/11/21,"86,177,750","107,919,371",43,23,39,28,25,4,41,0,0,"78,912,494",1,25,68,"1,403","1,857","18,503","26,918","3,251,240","71,198","16,827","2,000","1,000",400,400,0,0,0
106000096,106/11/17,"88,647,750","87,539,590",46,28,39,14,19,2,45,0,0,"58,061,420",0,35,58,"1,722","1,843","19,091","30,321",0,"49,181","19,079","2,000","1,000",400,400,"1,598,411",0,0
106000095,106/11/14,"87,094,150","66,399,753",24,47,5,25,15,44,45,0,0,"37,896,850",2,32,80,"1,331","1,939","19,184","25,500","1,502,009","57,527","14,792","2,000","1,000",400,400,0,0,0
106000094,106/11/10,"89,539,550","50,142,148",26,24,35,29,10,15,12,0,0,"16,332,389",0,49,80,"2,061","2,557","24,773","34,091",0,"28,453","11,203","2,000","1,000",400,400,"1,294,640",0,0
106000093,106/11/07,"140,811,500","441,424,380",22,5,30,48,6,12,41,1,"392,766,964",0,2,65,111,"2,945","3,080","31,362","51,285","1,196,833","39,658","14,929","2,000","1,000",400,400,0,0,0
106000092,106/11/03,"131,870,000","414,956,070",36,43,8,20,33,23,2,0,0,"362,569,940",2,46,151,"2,497","3,530","33,868","44,919","4,229,682","51,447","10,075","2,000","1,000",400,400,0,0,0
106000108,106/12/29,"158,455,550","410,342,978",27,15,12,11,47,20,36,0,0,"355,358,174",1,56,126,"2,989","3,915","40,222","53,986","2,675,329","51,448","14,699","2,000","1,000",400,400,0,0,0
106000107,106/12/26,"142,691,500","375,749,694",20,10,7,24,8,27,19,0,0,"321,607,870",1,64,164,"3,400","4,470","39,382","53,658","2,042,380","34,366","8,621","2,000","1,000",400,400,0,0,0
106000106,106/12/22,"132,635,900","340,490,069",12,31,18,21,20,37,24,0,0,"295,842,454",2,55,116,"2,411","3,131","32,041","43,436","1,174,299","45,986","14,016","2,000","1,000",400,400,0,0,0
106000105,106/12/19,"120,533,150","306,502,499",3,41,14,31,18,42,2,0,0,"266,213,965",1,40,101,"2,008","2,994","31,342","36,922","2,156,892","58,070","14,784","2,000","1,000",400,400,0,0,0
106000104,106/12/15,"123,078,600","280,536,002",37,31,24,17,27,19,8,0,0,"239,003,935",1,41,102,"2,020","3,120","32,741","38,157","2,171,313","57,032","14,737","2,000","1,000",400,400,0,0,0
106000103,106/12/12,"113,277,600","250,876,582",28,16,37,19,41,38,10,0,0,"211,611,986",3,44,110,"1,950","2,762","27,605","35,243","1,275,151","50,327","12,941","2,000","1,000",400,400,0,0,0
106000102,106/12/08,"108,414,500","224,064,503",35,5,8,1,34,10,46,0,0,"185,671,897",0,34,99,"2,296","2,440","24,656","41,497",0,"56,038","12,372","2,000","1,000",400,400,"1,769,229",0,0
106000101,106/12/05,"101,965,850","200,464,555",37,13,1,43,41,12,49,0,0,"163,352,383",1,28,112,"1,894","2,960","27,315","32,740","3,314,120","65,827","10,579","2,000","1,000",400,400,0,0,0
106000100,106/12/01,"95,895,000","175,244,673",2,3,5,48,42,28,9,0,0,"141,761,065",0,43,82,"1,652","2,454","25,846","32,373",0,"40,137","13,530","2,000","1,000",400,400,"1,602,614",0,0
107000009,107/01/30,"90,081,450","117,644,325",31,7,15,23,36,8,30,0,0,"83,363,054",0,53,120,"2,190","2,771","24,806","34,149",0,"26,035","7,392","2,000","1,000",400,400,"1,281,319",0,0
107000008,107/01/26,"94,260,200","97,579,638",43,47,34,32,7,23,24,0,0,"67,198,713",1,31,85,"1,713","2,056","21,438","28,514","1,775,989","61,696","14,465","2,000","1,000",400,400,0,0,0
107000007,107/01/23,"96,634,750","77,330,545",12,26,34,28,2,33,44,0,0,"44,793,926",2,50,75,"1,770","2,059","21,322","34,180","855,258","36,841","15,789","2,000","1,000",400,400,0,0,0
107000006,107/01/19,"94,318,000","52,818,080",2,26,16,13,48,22,39,0,0,"23,215,085",1,20,68,"1,460","1,995","20,726","28,254","1,840,220","99,088","18,735","2,000","1,000",400,400,0,0,0
107000005,107/01/16,"99,971,250","137,753,420",36,26,32,8,39,29,23,1,"100,000,000",0,1,24,126,"1,908","2,779","27,077","35,407","3,359,360","71,152","8,712","2,000","1,000",400,400,0,0,0
107000004,107/01/12,"95,294,600","91,733,657",1,14,45,7,22,40,29,0,0,"60,744,165",0,31,78,"1,669","2,155","21,776","29,686",0,"61,616","15,742","2,000","1,000",400,400,"1,773,666",0,0
107000003,107/01/09,"83,949,200","69,448,004",24,37,22,10,2,23,42,0,0,"38,368,681",1,36,88,"1,659","2,068","20,638","29,828","3,041,419","41,687","10,963","2,000","1,000",400,400,0,0,0
107000002,107/01/05,"94,586,650","52,968,524",31,29,13,17,4,44,14,0,0,"20,788,577",0,50,81,"1,867","2,219","22,955","31,204",0,"35,492","14,084","2,000","1,000",400,400,"1,647,875",0,0
107000001,107/01/02,"169,903,800","450,504,302",46,12,36,2,6,18,47,1,"392,347,658",0,1,74,119,"3,491","3,747","37,664","60,606","2,932,093","42,670","17,058","2,000","1,000",400,400,0,0,0
107000021,107/02/27,"137,308,250","76,892,620",3,23,18,28,1,44,10,0,0,"28,172,428",1,46,155,"2,339","4,070","39,513","44,957","2,233,180","52,281","9,974","2,000","1,000",400,400,0,0,0
107000020,107/02/23,"155,820,450","153,491,154",3,15,41,7,18,16,42,1,"100,000,000",0,1,58,158,"3,302","3,693","36,945","52,509","2,676,755","49,701","11,728","2,000","1,000",400,400,0,0,0
107000019,107/02/20,"325,350,300","205,715,287",12,34,33,40,46,38,7,1,"100,000,000",0,1,110,273,"5,369","7,452","77,253","99,589","6,062,508","59,353","15,374","2,000","1,000",400,400,0,0,0
107000018,107/02/19,"398,983,900","384,157,333",7,9,19,22,36,49,29,1,"242,242,207",0,3,162,513,"8,045","11,763","102,798","137,623","2,153,874","42,954","8,720","2,000","1,000",400,400,0,0,0
107000017,107/02/18,"387,761,800","298,509,415",7,46,20,28,8,34,10,0,0,"160,726,349",2,145,375,"7,297","10,605","106,342","131,565","3,145,506","46,723","11,614","2,000","1,000",400,400,0,0,0
107000016,107/02/17,"378,958,100","212,216,536",47,5,17,32,3,33,36,0,0,"81,362,807",2,124,337,"6,924","9,638","96,915","126,854","3,224,745","56,012","13,249","2,000","1,000",400,400,0,0,0
107000015,107/02/16,"433,224,300","248,870,254",4,41,24,7,27,23,17,1,"100,000,000",0,1,154,447,"7,834","11,205","110,832","142,721","7,430,241","51,959","11,507","2,000","1,000",400,400,0,0,0
107000014,107/02/15,"404,613,650","293,901,903",48,7,37,21,22,41,15,1,"160,238,891",0,4,123,388,"6,570","9,823","100,603","125,154","1,841,414","64,489","13,142","2,000","1,000",400,400,0,0,0
107000013,107/02/13,"117,370,900","106,761,598",10,19,45,4,35,26,38,0,0,"67,318,259",1,50,92,"1,962","2,922","29,872","37,197","2,083,516","44,875","15,678","2,000","1,000",400,400,0,0,0
107000012,107/02/09,"98,176,450","77,747,197",20,30,21,17,45,12,9,0,0,"41,033,894",3,36,109,"1,765","3,357","31,848","32,694","482,625","43,312","9,196","2,000","1,000",400,400,0,0,0
107000011,107/02/06,"94,671,650","53,016,124",41,27,24,43,10,6,49,0,0,"22,768,385",1,29,79,"1,553","2,007","20,534","29,808","1,804,811","67,022","15,816","2,000","1,000",400,400,0,0,0
107000010,107/02/02,"94,102,400","137,341,717",2,26,10,11,1,43,40,1,"102,101,484",0,1,38,74,"2,285","2,226","21,226","36,398","2,766,682","42,095","13,896","2,000","1,000",400,400,0,0,0
107000030,107/03/30,"96,911,250","185,272,797",1,44,5,47,13,43,25,0,0,"153,088,920",1,26,78,"1,340","2,195","23,193","27,340","3,739,735","78,567","16,835","2,000","1,000",400,400,0,0,0
107000029,107/03/27,"95,863,750","159,594,412",13,15,38,40,24,30,44,0,0,"129,159,598",0,26,81,"1,552","2,065","21,110","29,296",0,"76,333","15,751","2,000","1,000",400,400,"1,842,899",0,0
107000028,107/03/23,"94,858,000","135,858,583",4,13,41,34,9,32,42,0,0,"105,910,712",1,33,55,"1,567","1,918","20,534","28,989","1,836,853","59,943","23,121","2,000","1,000",400,400,0,0,0
107000027,107/03/20,"92,708,700","121,140,733",30,9,41,37,23,8,31,0,0,"82,738,103",1,38,93,"1,880","2,463","23,506","34,026","6,558,506","41,780","10,974","2,000","1,000",400,400,0,0,0
107000026,107/03/16,"95,582,800","98,760,741",43,3,14,17,16,46,4,0,0,"64,139,624",0,24,75,"1,636","2,120","23,698","28,871",0,"79,061","16,264","2,000","1,000",400,400,"5,084,237",0,0
107000025,107/03/13,"100,092,950","77,458,109",20,27,38,14,28,22,19,0,0,"41,912,075",0,31,92,"1,678","2,531","25,401","32,700",0,"60,797","13,169","2,000","1,000",400,400,"3,322,298",0,0
107000024,107/03/09,"96,509,350","54,045,236",12,18,38,27,30,15,19,0,0,"19,833,861",0,46,94,"1,965","2,592","24,642","33,697",0,"36,807","11,579","2,000","1,000",400,400,"1,572,196",0,0
107000023,107/03/06,"106,221,800","139,659,351",13,9,42,11,17,38,29,1,"100,000,000",0,1,37,108,"2,072","2,956","28,210","36,495","3,629,596","50,139","11,042","2,000","1,000",400,400,0,0,0
107000022,107/03/02,"112,342,400","91,084,172",31,48,1,17,25,12,21,0,0,"52,229,378",0,47,85,"2,072","2,816","28,414","38,121",0,"43,694","15,531","2,000","1,000",400,400,"1,906,953",0,0
107000038,107/04/27,"136,088,050","417,725,116",30,4,48,25,27,26,11,0,0,"360,966,215",0,39,154,"2,788","4,155","40,116","45,817",0,"57,624","9,381","2,000","1,000",400,400,"8,962,613",0,0
107000037,107/04/24,"120,721,900","379,342,598",10,19,21,35,36,9,49,0,0,"334,640,027",0,50,87,"2,220","2,577","26,572","40,779",0,"47,105","17,403","2,000","1,000",400,400,"6,875,781",0,0
107000036,107/04/20,"128,120,850","350,489,427",33,32,10,35,14,46,43,0,0,"307,049,599",0,38,73,"2,055","2,889","28,716","39,945",0,"68,681","22,983","2,000","1,000",400,400,"4,688,735",0,0
107000035,107/04/17,"117,601,650","313,756,316",7,41,38,16,40,31,39,0,0,"276,476,493",0,30,95,"1,940","2,512","25,871","35,666",0,"81,316","16,507","2,000","1,000",400,400,"2,265,258",0,0
107000034,107/04/13,"112,653,600","288,037,268",25,46,12,28,1,40,39,0,0,"247,899,392",1,49,99,"2,152","2,713","26,787","37,179","4,028,975","43,546","13,855","2,000","1,000",400,400,0,0,0
107000033,107/04/10,"111,963,250","259,771,739",32,41,34,7,47,27,9,0,0,"222,903,647",0,42,102,"1,972","2,793","27,388","33,764",0,"52,502","13,897","2,000","1,000",400,400,"2,047,605",0,0
107000032,107/04/06,"94,628,450","226,465,199",7,34,25,49,47,31,26,0,0,"197,072,319",2,18,72,"1,426","2,023","21,249","27,095","935,328","111,919","17,987","2,000","1,000",400,400,0,0,0
107000031,107/04/03,"101,418,500","209,883,280",36,34,1,32,7,22,8,0,0,"173,473,267",1,44,86,"1,727","3,047","31,035","32,551","1,615,832","39,548","13,007","2,000","1,000",400,400,0,0,0
107000047,107/05/29,"310,639,750","909,005,336",11,26,37,14,41,20,2,1,"802,766,169",0,1,94,306,"5,545","8,282","80,690","99,315","5,367,976","61,498","12,144","2,000","1,000",400,400,0,0,0
107000046,107/05/25,"281,802,800","826,397,803",24,42,22,1,32,6,16,0,0,"735,047,076",1,74,217,"4,509","6,595","66,061","86,812","5,268,078","76,666","16,807","2,000","1,000",400,400,0,0,0
107000045,107/05/22,"249,310,800","750,082,098",29,49,13,41,24,2,45,0,0,"668,588,235",1,87,178,"4,079","4,903","53,657","72,556","9,199,860","61,204","19,230","2,000","1,000",400,400,0,0,0
107000044,107/05/18,"227,826,200","680,111,125",42,41,11,38,1,36,48,0,0,"606,212,600",0,58,166,"4,204","4,689","48,112","74,431",0,"79,013","17,747","2,000","1,000",400,400,"4,255,450",0,0
107000043,107/05/15,"203,435,650","626,773,183",13,16,2,43,12,32,24,0,0,"552,528,453",2,77,206,"3,792","5,503","53,140","67,975","3,343,384","47,628","11,444","2,000","1,000",400,400,0,0,0
107000042,107/05/11,"183,760,000","571,077,895",48,25,35,37,4,11,36,0,0,"509,567,863",0,81,177,"3,381","4,468","44,012","58,971",0,"43,626","12,834","2,000","1,000",400,400,"3,281,356",0,0
107000041,107/05/08,"166,984,400","523,186,639",8,41,3,37,22,21,46,0,0,"468,172,295",2,59,129,"3,037","3,657","36,248","55,834","1,525,792","55,700","16,377","2,000","1,000",400,400,0,0,0
107000040,107/05/04,"151,554,700","478,885,493",22,30,47,36,10,33,43,0,0,"429,675,375",3,40,112,"2,690","3,185","33,950","48,093","942,249","76,104","17,473","2,000","1,000",400,400,0,0,0
107000039,107/05/01,"141,337,550","449,077,856",8,46,29,49,33,34,19,0,0,"394,014,861",2,50,122,"2,432","3,261","32,712","44,090","5,791,161","56,424","14,865","2,000","1,000",400,400,0,0,0
107000056,107/06/29,"86,246,900","48,298,264",4,27,37,13,41,30,20,0,0,"19,156,236",0,14,74,"1,626","1,969","20,661","28,629",0,"116,806","14,206","2,000","1,000",400,400,"1,518,482",0,0
107000055,107/06/26,"138,835,200","149,047,457",44,5,11,37,23,9,24,1,"100,000,000",0,1,52,130,"2,766","3,639","36,057","47,884","2,275,020","47,115","12,115","2,000","1,000",400,400,0,0,0
107000054,107/06/22,"137,542,600","109,857,630",25,11,30,6,26,7,31,0,0,"59,336,219",1,66,97,"3,205","3,425","34,671","52,501","2,100,803","34,278","14,993","2,000","1,000",400,400,0,0,0
107000053,107/06/19,"150,691,050","84,386,988",9,34,8,37,42,28,15,0,0,"32,833,774",1,58,146,"2,732","3,747","38,610","49,227","2,602,677","48,325","12,341","2,000","1,000",400,400,0,0,0
107000052,107/06/15,"143,331,450","160,693,447",16,28,46,44,30,25,27,1,"113,925,008",0,1,66,111,"2,347","3,277","34,691","43,920","2,655,263","43,325","16,560","2,000","1,000",400,400,0,0,0
107000051,107/06/12,"87,817,800","109,933,046",2,37,3,15,14,35,29,0,0,"80,427,835",1,21,76,"1,535","2,224","21,983","27,749","1,559,425","79,970","14,205","2,000","1,000",400,400,0,0,0
107000050,107/06/08,"85,761,250","88,800,741",32,17,9,2,40,31,47,0,0,"60,755,078",2,16,57,"1,310","1,768","17,538","26,224","1,573,755","114,334","20,631","2,000","1,000",400,400,0,0,0
107000049,107/06/05,"82,672,050","67,344,363",26,22,25,41,2,17,16,0,0,"39,325,608",0,24,64,"1,484","1,923","19,819","27,970",0,"65,011","15,672","2,000","1,000",400,400,"1,448,833",0,0
107000048,107/06/01,"82,832,700","46,386,312",33,26,28,16,49,42,20,0,0,"21,048,015",1,29,46,"1,258","1,556","17,210","24,405","1,668,440","61,957","25,110","2,000","1,000",400,400,0,0,0
107000065,107/07/31,"96,797,650","223,933,691",31,22,15,35,20,37,14,0,0,"191,297,667",0,42,76,"1,768","2,251","22,875","32,410",0,"43,842","15,575","2,000","1,000",400,400,"1,709,869",0,0
107000064,107/07/27,"93,526,950","203,685,316",48,35,5,17,12,19,9,0,0,"169,727,007",2,30,96,"1,835","2,882","26,140","32,269","729,933","52,405","10,527","2,000","1,000",400,400,0,0,0
107000063,107/07/24,"89,564,600","181,804,858",24,42,49,32,25,29,12,0,0,"151,310,224",1,25,64,"1,457","2,079","22,398","25,928","3,200,464","72,331","18,163","2,000","1,000",400,400,0,0,0
107000062,107/07/20,"89,939,200","161,301,076",24,45,12,39,13,9,38,0,0,"130,127,348",0,31,84,"1,735","2,304","22,807","30,160",0,"52,850","12,538","2,000","1,000",400,400,"1,521,334",0,0
107000061,107/07/17,"88,440,650","144,243,630",41,34,11,26,20,43,9,0,0,"110,935,124",2,38,224,"1,654","3,916","28,009","28,302","642,796","36,433","3,973","2,000","1,000",400,400,0,0,0
107000060,107/07/13,"87,141,000","122,462,359",14,46,42,31,2,21,4,0,0,"94,716,866",1,22,61,"1,363","1,990","20,784","25,236","1,668,872","81,693","18,940","2,000","1,000",400,400,0,0,0
107000059,107/07/10,"85,551,950","103,922,900",11,43,24,9,39,21,7,0,0,"73,663,399",1,37,88,"1,504","2,428","25,363","27,010","1,399,052","40,720","11,006","2,000","1,000",400,400,0,0,0
107000058,107/07/06,"87,394,100","86,362,238",21,47,28,2,3,32,27,0,0,"56,013,808",1,26,69,"1,744","2,058","21,511","30,292","1,473,777","61,044","14,787","2,000","1,000",400,400,0,0,0
107000057,107/07/03,"82,795,650","67,040,282",11,31,9,34,20,44,10,0,0,"37,421,542",1,42,72,"1,412","2,074","21,894","26,088","2,966,341","37,124","13,921","2,000","1,000",400,400,0,0,0
107000074,107/08/31,"144,199,750","472,719,077",43,37,34,15,46,12,38,1,"422,503,574",0,2,66,109,"2,978","3,634","35,729","49,077","1,210,282","39,496","15,374","2,000","1,000",400,400,0,0,0
107000073,107/08/28,"125,852,550","437,394,607",8,10,39,42,11,44,27,0,0,"391,967,217",1,38,112,"2,317","3,603","35,983","43,246","1,985,673","56,274","12,274","2,000","1,000",400,400,0,0,0
107000072,107/08/24,"119,084,700","405,935,489",45,31,7,3,9,39,35,0,0,"366,917,179",1,34,93,"2,054","2,563","26,911","38,773","2,193,284","69,470","16,327","2,000","1,000",400,400,0,0,0
107000071,107/08/21,"126,652,450","388,035,748",31,12,17,28,34,8,1,0,0,"339,248,057",4,59,143,"2,879","4,009","37,037","48,366","438,704","32,030","8,495","2,000","1,000",400,400,0,0,0
107000070,107/08/17,"124,352,800","357,922,511",14,3,19,21,35,48,13,0,0,"317,110,376",1,52,103,"2,232","2,659","28,748","39,656","2,284,942","47,321","15,358","2,000","1,000",400,400,0,0,0
107000069,107/08/14,"111,887,450","324,706,366",49,16,17,25,15,34,5,0,0,"288,284,943",1,32,77,"1,752","2,646","27,121","34,160","2,079,647","69,988","18,698","2,000","1,000",400,400,0,0,0
107000068,107/08/10,"114,990,400","303,001,347",5,36,48,18,7,16,37,0,0,"262,049,394",2,39,100,"2,602","2,780","27,399","42,156","929,130","51,312","12,864","2,000","1,000",400,400,0,0,0
107000067,107/08/07,"107,247,700","278,780,506",19,46,13,25,30,12,5,0,0,"238,606,723",1,39,96,"1,721","2,898","30,037","32,664","5,459,976","51,402","13,424","2,000","1,000",400,400,0,0,0
107000066,107/08/03,"99,809,750","248,900,996",35,30,4,40,6,43,13,0,0,"215,123,308",0,21,74,"1,567","2,263","24,012","29,590",0,"96,852","17,668","2,000","1,000",400,400,"3,598,486",0,0
107000082,107/09/28,"105,553,750","90,831,439",27,7,37,20,1,2,19,0,0,"53,267,577",1,46,85,"2,259","2,753","26,221","37,687","1,707,933","39,985","13,910","2,000","1,000",400,400,0,0,0
107000081,107/09/25,"131,498,500","73,639,160",39,46,19,25,40,27,6,0,0,"31,721,339",1,34,118,"2,022","2,989","31,234","38,570","2,514,496","79,644","14,752","2,000","1,000",400,400,0,0,0
107000080,107/09/21,"150,672,900","200,756,049",3,29,45,10,5,11,25,1,"147,051,016",0,1,60,161,"3,178","4,155","39,217","51,936","2,431,300","43,638","10,454","2,000","1,000",400,400,0,0,0
107000079,107/09/18,"139,513,150","161,322,367",45,41,11,36,34,23,43,0,0,"116,379,225",1,55,95,"2,372","3,116","31,792","42,705","2,630,456","51,505","19,169","2,000","1,000",400,400,0,0,0
107000078,107/09/14,"138,618,800","126,845,547",19,29,37,46,45,36,18,0,0,"83,195,003",1,35,97,"2,265","2,926","30,843","40,998","2,693,218","82,868","19,222","2,000","1,000",400,400,0,0,0
107000077,107/09/11,"123,855,250","90,207,818",44,25,18,14,16,23,41,0,0,"49,219,019",1,33,95,"1,838","2,585","29,256","37,326","3,901,507","77,350","17,272","2,000","1,000",400,400,0,0,0
107000076,107/09/07,"81,035,100","45,379,656",8,44,37,21,2,14,49,0,0,"19,317,605",0,31,72,"1,499","1,630","16,069","26,915",0,"53,195","14,723","2,000","1,000",400,400,"1,531,273",0,0
